Date,Open,High,Low,Close,Adj Close,Volume
2020-08-17,147.369995,147.679993,144.639999,146.089996,144.746765,1215200
2020-08-18,145.470001,146.619995,143.070007,143.190002,141.873444,1178700
2020-08-19,143.589996,143.869995,141.429993,142.050003,140.743927,1717100
2020-08-20,140.639999,142.259995,139.360001,140.630005,139.336975,1708500
2020-08-21,140.250000,142.309998,139.399994,142.050003,140.743927,1322500
2020-08-24,143.669998,144.250000,141.020004,142.250000,140.942078,1541000
2020-08-25,142.960007,143.880005,141.410004,142.529999,141.219498,1189500
2020-08-26,142.479996,143.800003,141.289993,142.710007,141.397873,1320400
2020-08-27,143.470001,143.470001,138.699997,140.100006,138.811844,1754100
2020-08-28,140.720001,143.710007,140.289993,143.619995,142.299469,1060400
2020-08-31,143.449997,145.389999,141.940002,144.850006,143.518173,2039200
2020-09-01,145.979996,147.759995,144.539993,146.460007,145.113373,1472500
2020-09-02,148.500000,154.240005,147.220001,153.289993,151.880554,2137200
2020-09-03,149.009995,149.589996,139.429993,139.910004,138.623611,3485900
2020-09-04,139.619995,141.649994,133.860001,139.009995,137.731873,3237100
2020-09-08,133.100006,135.440002,130.720001,130.839996,129.636978,2678600
2020-09-09,135.119995,138.580002,135.080002,137.610001,136.344742,2713100
2020-09-10,139.270004,140.649994,134.190002,135.229996,133.986618,2172200
2020-09-11,137.570007,138.440002,134.130005,136.149994,134.898163,1496100
2020-09-14,137.440002,138.880005,136.080002,137.789993,136.523087,1182200
2020-09-15,139.389999,142.759995,139.300003,140.910004,139.614395,1760800
2020-09-16,142.410004,142.830002,140.250000,140.339996,139.049637,1460500
2020-09-17,134.960007,138.830002,134.960007,138.360001,137.087845,1825800
2020-09-18,139.429993,139.910004,133.669998,136.009995,134.759445,2415300
2020-09-21,133.580002,134.639999,131.440002,134.250000,133.015656,2050800
2020-09-22,135.589996,139.699997,133.770004,139.639999,138.356079,1695400
2020-09-23,139.059998,139.630005,133.589996,133.919998,132.688675,1369000
2020-09-24,131.960007,137.630005,131.940002,135.199997,133.956909,2145300
2020-09-25,135.600006,138.910004,133.619995,138.000000,136.731171,1909000
2020-09-28,140.630005,144.009995,139.020004,143.970001,142.646271,2052300
2020-09-29,145.199997,146.479996,143.710007,144.350006,143.022781,1452600
2020-09-30,143.520004,147.130005,143.360001,145.500000,144.162201,1826000
2020-10-01,147.500000,152.479996,147.139999,152.100006,150.701523,1983900
2020-10-02,148.100006,149.619995,146.800003,146.830002,145.479980,1604000
2020-10-05,148.100006,151.759995,148.100006,151.619995,150.225922,1359900
2020-10-06,150.580002,151.699997,146.539993,147.270004,145.915924,1568900
2020-10-07,149.949997,151.029999,149.029999,149.860001,148.482117,1331700
2020-10-08,151.000000,151.660004,149.809998,151.550003,150.156570,2172700
2020-10-09,153.300003,154.839996,152.479996,154.279999,152.861465,1897000
2020-10-12,156.479996,158.610001,155.259995,157.089996,155.645630,2307900
2020-10-13,157.779999,158.000000,152.399994,153.199997,151.791397,2023900
2020-10-14,154.779999,154.830002,151.809998,153.309998,151.900391,1121000
2020-10-15,150.559998,153.740005,149.600006,153.380005,151.969757,965500
2020-10-16,154.399994,154.919998,152.919998,153.149994,151.741867,1110000
2020-10-19,154.509995,156.979996,150.380005,151.139999,149.750336,1188900
2020-10-20,152.660004,153.960007,151.429993,152.449997,151.048279,954300
2020-10-21,152.619995,153.500000,150.309998,150.389999,149.007248,858400
2020-10-22,150.910004,151.529999,147.330002,149.729996,148.353302,903400
2020-10-23,149.589996,150.550003,148.820007,149.759995,148.383026,819300
2020-10-26,148.389999,148.759995,144.809998,147.289993,145.935730,1311300
2020-10-27,147.490005,148.199997,144.410004,145.119995,143.785690,1100900
2020-10-28,142.350006,142.940002,139.089996,139.789993,138.504684,1707300
2020-10-29,140.000000,146.789993,139.800003,145.160004,143.825333,1459600
2020-10-30,142.830002,143.910004,139.630005,141.289993,139.990891,1796000
2020-11-02,143.380005,144.850006,139.940002,142.119995,140.813278,2388700
2020-11-03,141.919998,142.929993,134.839996,138.800003,137.523804,5238800
2020-11-04,142.089996,142.619995,139.149994,139.529999,138.247101,3016100
2020-11-05,143.860001,149.320007,142.500000,149.119995,147.748917,5281200
2020-11-06,148.089996,148.710007,143.919998,146.740005,145.390793,2581600
2020-11-09,151.350006,151.889999,144.419998,144.580002,143.250656,2372500
2020-11-10,142.869995,143.990005,136.860001,137.240005,135.978134,2588300
2020-11-11,139.740005,144.500000,139.160004,143.869995,142.547180,1982100
2020-11-12,143.899994,144.429993,140.339996,141.339996,140.040451,1941500
2020-11-13,144.139999,145.050003,140.949997,141.500000,140.198975,1374800
2020-11-16,141.000000,143.740005,140.669998,143.410004,142.091415,1922300
2020-11-17,143.169998,143.509995,140.550003,140.779999,139.485596,1474600
2020-11-18,141.110001,141.240005,137.440002,137.559998,136.781006,2014000
2020-11-19,137.179993,139.500000,136.000000,139.360001,138.570801,1795100
2020-11-20,139.250000,141.759995,138.389999,140.389999,139.594986,1764000
2020-11-23,141.050003,141.779999,136.559998,138.029999,137.248337,3068100
2020-11-24,138.509995,139.710007,135.330002,138.850006,138.063705,2235900
2020-11-25,138.740005,138.910004,134.279999,135.949997,135.180115,3035500
2020-11-27,136.880005,138.770004,135.970001,136.160004,135.388931,1215700
2020-11-30,136.380005,141.250000,136.380005,141.169998,140.370560,2734000
2020-12-01,142.009995,145.460007,141.160004,144.000000,143.184540,2616200
2020-12-02,143.350006,145.059998,142.509995,143.449997,142.637634,1276300
2020-12-03,144.229996,145.350006,143.050003,143.710007,142.896179,1218000
2020-12-04,143.740005,150.279999,143.729996,150.169998,149.319595,2174700
2020-12-07,151.410004,154.110001,150.550003,153.419998,152.551193,2276200
2020-12-08,153.600006,156.000000,152.759995,155.789993,154.907761,1522700
2020-12-09,155.000000,155.039993,147.460007,148.289993,147.450226,2562500
2020-12-10,147.360001,148.059998,145.529999,145.539993,144.715805,1749900
2020-12-11,143.899994,144.449997,138.610001,139.240005,138.451492,3549800
2020-12-14,140.000000,140.429993,137.940002,139.259995,138.471375,2933300
2020-12-15,143.169998,146.399994,142.960007,144.679993,143.860672,2291300
2020-12-16,144.929993,148.410004,143.600006,147.539993,146.704468,1961400
2020-12-17,149.000000,150.289993,145.399994,145.529999,144.705856,1833600
2020-12-18,146.460007,149.410004,145.059998,148.190002,147.350815,2823000
2020-12-21,145.550003,148.210007,145.169998,147.710007,146.873535,1487300
2020-12-22,148.369995,151.740005,147.839996,149.429993,148.583771,1320300
2020-12-23,150.089996,152.940002,148.750000,150.740005,149.886368,1431400
2020-12-24,150.949997,151.350006,149.500000,151.210007,150.353699,480400
2020-12-28,152.759995,153.779999,151.800003,153.220001,152.352310,1039100
2020-12-29,153.800003,154.839996,149.619995,150.410004,149.558243,1441200
2020-12-30,151.100006,153.699997,151.059998,152.750000,151.884979,770400
2020-12-31,153.160004,153.369995,151.970001,152.880005,152.014252,950000
